class,label,path
bobcat,40,JPEGImages/bobcat/bobcat_10506.jpg
tiger,12,JPEGImages/tiger/tiger_10308.jpg
humpback whale,17,JPEGImages/humpback+whale/humpback+whale_10409.jpg
rabbit,28,JPEGImages/rabbit/rabbit_11054.jpg
persian cat,5,JPEGImages/persian+cat/persian+cat_10219.jpg
lion,42,JPEGImages/lion/lion_10582.jpg
german shepherd,7,JPEGImages/german+shepherd/german+shepherd_10853.jpg
raccoon,47,JPEGImages/raccoon/raccoon_10069.jpg
hippopotamus,13,JPEGImages/hippopotamus/hippopotamus_10259.jpg
collie,45,JPEGImages/collie/collie_10005.jpg
otter,35,JPEGImages/otter/otter_10632.jpg
german shepherd,7,JPEGImages/german+shepherd/german+shepherd_10490.jpg
otter,35,JPEGImages/otter/otter_10006.jpg
deer,39,JPEGImages/deer/deer_10291.jpg
pig,41,JPEGImages/pig/pig_10044.jpg
horse,6,JPEGImages/horse/horse_10202.jpg
collie,45,JPEGImages/collie/collie_10111.jpg
zebra,37,JPEGImages/zebra/zebra_10498.jpg
moose,15,JPEGImages/moose/moose_10136.jpg
weasel,34,JPEGImages/weasel/weasel_10034.jpg
cow,48,JPEGImages/cow/cow_10495.jpg
rhinoceros,27,JPEGImages/rhinoceros/rhinoceros_10225.jpg
spider monkey,16,JPEGImages/spider+monkey/spider+monkey_10144.jpg
horse,6,JPEGImages/horse/horse_11621.jpg
buffalo,36,JPEGImages/buffalo/buffalo_10507.jpg
lion,42,JPEGImages/lion/lion_10991.jpg
rhinoceros,27,JPEGImages/rhinoceros/rhinoceros_10606.jpg
zebra,37,JPEGImages/zebra/zebra_10512.jpg
hamster,25,JPEGImages/hamster/hamster_10609.jpg
leopard,14,JPEGImages/leopard/leopard_10466.jpg
sheep,22,JPEGImages/sheep/sheep_10071.jpg
cow,48,JPEGImages/cow/cow_10768.jpg
cow,48,JPEGImages/cow/cow_10930.jpg
moose,15,JPEGImages/moose/moose_10214.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10112.jpg
deer,39,JPEGImages/deer/deer_11120.jpg
deer,39,JPEGImages/deer/deer_10959.jpg
zebra,37,JPEGImages/zebra/zebra_10326.jpg
fox,21,JPEGImages/fox/fox_10285.jpg
ox,20,JPEGImages/ox/ox_10316.jpg
fox,21,JPEGImages/fox/fox_10100.jpg
spider monkey,16,JPEGImages/spider+monkey/spider+monkey_10100.jpg
chimpanzee,24,JPEGImages/chimpanzee/chimpanzee_10490.jpg
giraffe,30,JPEGImages/giraffe/giraffe_10469.jpg
dalmatian,4,JPEGImages/dalmatian/dalmatian_10381.jpg
pig,41,JPEGImages/pig/pig_10316.jpg
otter,35,JPEGImages/otter/otter_10509.jpg
bobcat,40,JPEGImages/bobcat/bobcat_10258.jpg
grizzly bear,1,JPEGImages/grizzly+bear/grizzly+bear_10129.jpg
fox,21,JPEGImages/fox/fox_10058.jpg
humpback whale,17,JPEGImages/humpback+whale/humpback+whale_10468.jpg
zebra,37,JPEGImages/zebra/zebra_10211.jpg
dolphin,49,JPEGImages/dolphin/dolphin_10153.jpg
siamese cat,9,JPEGImages/siamese+cat/siamese+cat_10033.jpg
mouse,43,JPEGImages/mouse/mouse_10032.jpg
seal,23,JPEGImages/seal/seal_10520.jpg
elephant,18,JPEGImages/elephant/elephant_10653.jpg
german shepherd,7,JPEGImages/german+shepherd/german+shepherd_10429.jpg
giant panda,38,JPEGImages/giant+panda/giant+panda_10778.jpg
seal,23,JPEGImages/seal/seal_10119.jpg
zebra,37,JPEGImages/zebra/zebra_10389.jpg
zebra,37,JPEGImages/zebra/zebra_10646.jpg
antelope,0,JPEGImages/antelope/antelope_10492.jpg
rhinoceros,27,JPEGImages/rhinoceros/rhinoceros_10303.jpg
fox,21,JPEGImages/fox/fox_10323.jpg
bat,29,JPEGImages/bat/bat_10343.jpg
tiger,12,JPEGImages/tiger/tiger_10231.jpg
tiger,12,JPEGImages/tiger/tiger_10064.jpg
giraffe,30,JPEGImages/giraffe/giraffe_10844.jpg
deer,39,JPEGImages/deer/deer_10985.jpg
german shepherd,7,JPEGImages/german+shepherd/german+shepherd_10440.jpg
hippopotamus,13,JPEGImages/hippopotamus/hippopotamus_10479.jpg
persian cat,5,JPEGImages/persian+cat/persian+cat_10079.jpg
deer,39,JPEGImages/deer/deer_10050.jpg
giraffe,30,JPEGImages/giraffe/giraffe_10428.jpg
weasel,34,JPEGImages/weasel/weasel_10099.jpg
squirrel,26,JPEGImages/squirrel/squirrel_11157.jpg
horse,6,JPEGImages/horse/horse_11306.jpg
sheep,22,JPEGImages/sheep/sheep_10391.jpg
hippopotamus,13,JPEGImages/hippopotamus/hippopotamus_10684.jpg
dolphin,49,JPEGImages/dolphin/dolphin_10854.jpg
chimpanzee,24,JPEGImages/chimpanzee/chimpanzee_10628.jpg
lion,42,JPEGImages/lion/lion_10034.jpg
blue whale,8,JPEGImages/blue+whale/blue+whale_10165.jpg
killer whale,2,JPEGImages/killer+whale/killer+whale_10060.jpg
pig,41,JPEGImages/pig/pig_10577.jpg
polar bear,44,JPEGImages/polar+bear/polar+bear_10138.jpg
lion,42,JPEGImages/lion/lion_10124.jpg
chimpanzee,24,JPEGImages/chimpanzee/chimpanzee_10271.jpg
bobcat,40,JPEGImages/bobcat/bobcat_10193.jpg
giraffe,30,JPEGImages/giraffe/giraffe_11136.jpg
pig,41,JPEGImages/pig/pig_10493.jpg
tiger,12,JPEGImages/tiger/tiger_10216.jpg
spider monkey,16,JPEGImages/spider+monkey/spider+monkey_10012.jpg
lion,42,JPEGImages/lion/lion_10746.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10390.jpg
buffalo,36,JPEGImages/buffalo/buffalo_10569.jpg
giraffe,30,JPEGImages/giraffe/giraffe_10608.jpg
lion,42,JPEGImages/lion/lion_10129.jpg
bobcat,40,JPEGImages/bobcat/bobcat_10609.jpg
zebra,37,JPEGImages/zebra/zebra_10834.jpg
polar bear,44,JPEGImages/polar+bear/polar+bear_10721.jpg
dolphin,49,JPEGImages/dolphin/dolphin_10428.jpg
pig,41,JPEGImages/pig/pig_10016.jpg
chihuahua,32,JPEGImages/chihuahua/chihuahua_10085.jpg
killer whale,2,JPEGImages/killer+whale/killer+whale_10039.jpg
german shepherd,7,JPEGImages/german+shepherd/german+shepherd_10857.jpg
giraffe,30,JPEGImages/giraffe/giraffe_10601.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10552.jpg
dalmatian,4,JPEGImages/dalmatian/dalmatian_10142.jpg
buffalo,36,JPEGImages/buffalo/buffalo_10453.jpg
dolphin,49,JPEGImages/dolphin/dolphin_10693.jpg
squirrel,26,JPEGImages/squirrel/squirrel_10936.jpg
lion,42,JPEGImages/lion/lion_10455.jpg
weasel,34,JPEGImages/weasel/weasel_10032.jpg
pig,41,JPEGImages/pig/pig_10160.jpg
gorilla,19,JPEGImages/gorilla/gorilla_10132.jpg
mouse,43,JPEGImages/mouse/mouse_10022.jpg
collie,45,JPEGImages/collie/collie_10372.jpg
chihuahua,32,JPEGImages/chihuahua/chihuahua_10350.jpg
deer,39,JPEGImages/deer/deer_11301.jpg
giant panda,38,JPEGImages/giant+panda/giant+panda_10323.jpg
fox,21,JPEGImages/fox/fox_10357.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10993.jpg
sheep,22,JPEGImages/sheep/sheep_11415.jpg
raccoon,47,JPEGImages/raccoon/raccoon_10437.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10634.jpg
horse,6,JPEGImages/horse/horse_10911.jpg
antelope,0,JPEGImages/antelope/antelope_10445.jpg
siamese cat,9,JPEGImages/siamese+cat/siamese+cat_10401.jpg
hippopotamus,13,JPEGImages/hippopotamus/hippopotamus_10105.jpg
lion,42,JPEGImages/lion/lion_10350.jpg
moose,15,JPEGImages/moose/moose_10137.jpg
deer,39,JPEGImages/deer/deer_10542.jpg
sheep,22,JPEGImages/sheep/sheep_11166.jpg
sheep,22,JPEGImages/sheep/sheep_10025.jpg
rat,33,JPEGImages/rat/rat_10030.jpg
chihuahua,32,JPEGImages/chihuahua/chihuahua_10013.jpg
wolf,31,JPEGImages/wolf/wolf_10460.jpg
tiger,12,JPEGImages/tiger/tiger_10563.jpg
giant panda,38,JPEGImages/giant+panda/giant+panda_10051.jpg
dalmatian,4,JPEGImages/dalmatian/dalmatian_10180.jpg
leopard,14,JPEGImages/leopard/leopard_10574.jpg
hippopotamus,13,JPEGImages/hippopotamus/hippopotamus_10648.jpg
tiger,12,JPEGImages/tiger/tiger_10133.jpg
mouse,43,JPEGImages/mouse/mouse_10038.jpg
bat,29,JPEGImages/bat/bat_10008.jpg
leopard,14,JPEGImages/leopard/leopard_10539.jpg
antelope,0,JPEGImages/antelope/antelope_10124.jpg
cow,48,JPEGImages/cow/cow_10043.jpg
giant panda,38,JPEGImages/giant+panda/giant+panda_10419.jpg
gorilla,19,JPEGImages/gorilla/gorilla_10752.jpg
fox,21,JPEGImages/fox/fox_10221.jpg
otter,35,JPEGImages/otter/otter_10347.jpg
bobcat,40,JPEGImages/bobcat/bobcat_10538.jpg
leopard,14,JPEGImages/leopard/leopard_10635.jpg
rabbit,28,JPEGImages/rabbit/rabbit_11077.jpg
persian cat,5,JPEGImages/persian+cat/persian+cat_10495.jpg
raccoon,47,JPEGImages/raccoon/raccoon_10396.jpg
humpback whale,17,JPEGImages/humpback+whale/humpback+whale_10271.jpg
fox,21,JPEGImages/fox/fox_10216.jpg
giraffe,30,JPEGImages/giraffe/giraffe_10558.jpg
rhinoceros,27,JPEGImages/rhinoceros/rhinoceros_10130.jpg
seal,23,JPEGImages/seal/seal_10684.jpg
hippopotamus,13,JPEGImages/hippopotamus/hippopotamus_10179.jpg
leopard,14,JPEGImages/leopard/leopard_10258.jpg
dalmatian,4,JPEGImages/dalmatian/dalmatian_10240.jpg
humpback whale,17,JPEGImages/humpback+whale/humpback+whale_10382.jpg
german shepherd,7,JPEGImages/german+shepherd/german+shepherd_10597.jpg
fox,21,JPEGImages/fox/fox_10231.jpg
german shepherd,7,JPEGImages/german+shepherd/german+shepherd_10691.jpg
otter,35,JPEGImages/otter/otter_10275.jpg
hippopotamus,13,JPEGImages/hippopotamus/hippopotamus_10679.jpg
polar bear,44,JPEGImages/polar+bear/polar+bear_10829.jpg
elephant,18,JPEGImages/elephant/elephant_10987.jpg
bobcat,40,JPEGImages/bobcat/bobcat_10541.jpg
ox,20,JPEGImages/ox/ox_10089.jpg
moose,15,JPEGImages/moose/moose_10281.jpg
rat,33,JPEGImages/rat/rat_10115.jpg
hippopotamus,13,JPEGImages/hippopotamus/hippopotamus_10401.jpg
siamese cat,9,JPEGImages/siamese+cat/siamese+cat_10088.jpg
persian cat,5,JPEGImages/persian+cat/persian+cat_10361.jpg
hamster,25,JPEGImages/hamster/hamster_10532.jpg
elephant,18,JPEGImages/elephant/elephant_10554.jpg
skunk,10,JPEGImages/skunk/skunk_10028.jpg
otter,35,JPEGImages/otter/otter_10175.jpg
polar bear,44,JPEGImages/polar+bear/polar+bear_10777.jpg
antelope,0,JPEGImages/antelope/antelope_10914.jpg
lion,42,JPEGImages/lion/lion_10205.jpg
tiger,12,JPEGImages/tiger/tiger_10270.jpg
squirrel,26,JPEGImages/squirrel/squirrel_10450.jpg
german shepherd,7,JPEGImages/german+shepherd/german+shepherd_10810.jpg
elephant,18,JPEGImages/elephant/elephant_10270.jpg
deer,39,JPEGImages/deer/deer_10958.jpg
fox,21,JPEGImages/fox/fox_10267.jpg
humpback whale,17,JPEGImages/humpback+whale/humpback+whale_10081.jpg
persian cat,5,JPEGImages/persian+cat/persian+cat_10544.jpg
dolphin,49,JPEGImages/dolphin/dolphin_10905.jpg
horse,6,JPEGImages/horse/horse_11330.jpg
leopard,14,JPEGImages/leopard/leopard_10325.jpg
collie,45,JPEGImages/collie/collie_10687.jpg
bobcat,40,JPEGImages/bobcat/bobcat_10595.jpg
polar bear,44,JPEGImages/polar+bear/polar+bear_10407.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10619.jpg
buffalo,36,JPEGImages/buffalo/buffalo_10560.jpg
polar bear,44,JPEGImages/polar+bear/polar+bear_10535.jpg
cow,48,JPEGImages/cow/cow_10001.jpg
elephant,18,JPEGImages/elephant/elephant_10571.jpg
wolf,31,JPEGImages/wolf/wolf_10104.jpg
skunk,10,JPEGImages/skunk/skunk_10058.jpg
grizzly bear,1,JPEGImages/grizzly+bear/grizzly+bear_10703.jpg
gorilla,19,JPEGImages/gorilla/gorilla_10194.jpg
zebra,37,JPEGImages/zebra/zebra_10263.jpg
zebra,37,JPEGImages/zebra/zebra_10817.jpg
siamese cat,9,JPEGImages/siamese+cat/siamese+cat_10053.jpg
cow,48,JPEGImages/cow/cow_10326.jpg
rhinoceros,27,JPEGImages/rhinoceros/rhinoceros_10121.jpg
german shepherd,7,JPEGImages/german+shepherd/german+shepherd_10192.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10124.jpg
zebra,37,JPEGImages/zebra/zebra_10867.jpg
fox,21,JPEGImages/fox/fox_10478.jpg
bat,29,JPEGImages/bat/bat_10339.jpg
chihuahua,32,JPEGImages/chihuahua/chihuahua_10521.jpg
skunk,10,JPEGImages/skunk/skunk_10068.jpg
giant panda,38,JPEGImages/giant+panda/giant+panda_10084.jpg
polar bear,44,JPEGImages/polar+bear/polar+bear_10319.jpg
lion,42,JPEGImages/lion/lion_10547.jpg
wolf,31,JPEGImages/wolf/wolf_10218.jpg
horse,6,JPEGImages/horse/horse_11062.jpg
persian cat,5,JPEGImages/persian+cat/persian+cat_10029.jpg
gorilla,19,JPEGImages/gorilla/gorilla_10036.jpg
polar bear,44,JPEGImages/polar+bear/polar+bear_10218.jpg
rat,33,JPEGImages/rat/rat_10257.jpg
cow,48,JPEGImages/cow/cow_10888.jpg
collie,45,JPEGImages/collie/collie_10666.jpg
dalmatian,4,JPEGImages/dalmatian/dalmatian_10104.jpg
sheep,22,JPEGImages/sheep/sheep_10428.jpg
horse,6,JPEGImages/horse/horse_10648.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10497.jpg
antelope,0,JPEGImages/antelope/antelope_10396.jpg
zebra,37,JPEGImages/zebra/zebra_10277.jpg
deer,39,JPEGImages/deer/deer_10655.jpg
leopard,14,JPEGImages/leopard/leopard_10657.jpg
killer whale,2,JPEGImages/killer+whale/killer+whale_10146.jpg
squirrel,26,JPEGImages/squirrel/squirrel_10519.jpg
chimpanzee,24,JPEGImages/chimpanzee/chimpanzee_10067.jpg
german shepherd,7,JPEGImages/german+shepherd/german+shepherd_10459.jpg
ox,20,JPEGImages/ox/ox_10139.jpg
lion,42,JPEGImages/lion/lion_10660.jpg
deer,39,JPEGImages/deer/deer_10942.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10622.jpg
siamese cat,9,JPEGImages/siamese+cat/siamese+cat_10458.jpg
blue whale,8,JPEGImages/blue+whale/blue+whale_10050.jpg
squirrel,26,JPEGImages/squirrel/squirrel_10272.jpg
wolf,31,JPEGImages/wolf/wolf_10085.jpg
deer,39,JPEGImages/deer/deer_10329.jpg
rat,33,JPEGImages/rat/rat_10247.jpg
lion,42,JPEGImages/lion/lion_10778.jpg
giant panda,38,JPEGImages/giant+panda/giant+panda_10415.jpg
lion,42,JPEGImages/lion/lion_10393.jpg
persian cat,5,JPEGImages/persian+cat/persian+cat_10041.jpg
chimpanzee,24,JPEGImages/chimpanzee/chimpanzee_10185.jpg
spider monkey,16,JPEGImages/spider+monkey/spider+monkey_10196.jpg
grizzly bear,1,JPEGImages/grizzly+bear/grizzly+bear_10470.jpg
dalmatian,4,JPEGImages/dalmatian/dalmatian_10320.jpg
deer,39,JPEGImages/deer/deer_10110.jpg
seal,23,JPEGImages/seal/seal_10916.jpg
giant panda,38,JPEGImages/giant+panda/giant+panda_10351.jpg
elephant,18,JPEGImages/elephant/elephant_10084.jpg
cow,48,JPEGImages/cow/cow_11298.jpg
chimpanzee,24,JPEGImages/chimpanzee/chimpanzee_10328.jpg
killer whale,2,JPEGImages/killer+whale/killer+whale_10226.jpg
hippopotamus,13,JPEGImages/hippopotamus/hippopotamus_10402.jpg
lion,42,JPEGImages/lion/lion_11007.jpg
horse,6,JPEGImages/horse/horse_10817.jpg
siamese cat,9,JPEGImages/siamese+cat/siamese+cat_10148.jpg
polar bear,44,JPEGImages/polar+bear/polar+bear_10563.jpg
rhinoceros,27,JPEGImages/rhinoceros/rhinoceros_10078.jpg
polar bear,44,JPEGImages/polar+bear/polar+bear_10645.jpg
leopard,14,JPEGImages/leopard/leopard_10296.jpg
spider monkey,16,JPEGImages/spider+monkey/spider+monkey_10249.jpg
zebra,37,JPEGImages/zebra/zebra_10705.jpg
lion,42,JPEGImages/lion/lion_10449.jpg
fox,21,JPEGImages/fox/fox_10165.jpg
tiger,12,JPEGImages/tiger/tiger_10525.jpg
lion,42,JPEGImages/lion/lion_10197.jpg
antelope,0,JPEGImages/antelope/antelope_10894.jpg
lion,42,JPEGImages/lion/lion_10486.jpg
horse,6,JPEGImages/horse/horse_10327.jpg
deer,39,JPEGImages/deer/deer_10019.jpg
wolf,31,JPEGImages/wolf/wolf_10259.jpg
weasel,34,JPEGImages/weasel/weasel_10153.jpg
collie,45,JPEGImages/collie/collie_10354.jpg
bobcat,40,JPEGImages/bobcat/bobcat_10493.jpg
tiger,12,JPEGImages/tiger/tiger_10362.jpg
chihuahua,32,JPEGImages/chihuahua/chihuahua_10495.jpg
giraffe,30,JPEGImages/giraffe/giraffe_11101.jpg
cow,48,JPEGImages/cow/cow_10024.jpg
deer,39,JPEGImages/deer/deer_10194.jpg
bat,29,JPEGImages/bat/bat_10310.jpg
tiger,12,JPEGImages/tiger/tiger_10044.jpg
lion,42,JPEGImages/lion/lion_10180.jpg
dolphin,49,JPEGImages/dolphin/dolphin_10346.jpg
deer,39,JPEGImages/deer/deer_11203.jpg
gorilla,19,JPEGImages/gorilla/gorilla_10601.jpg
giraffe,30,JPEGImages/giraffe/giraffe_10995.jpg
zebra,37,JPEGImages/zebra/zebra_10645.jpg
blue whale,8,JPEGImages/blue+whale/blue+whale_10042.jpg
buffalo,36,JPEGImages/buffalo/buffalo_10070.jpg
buffalo,36,JPEGImages/buffalo/buffalo_10575.jpg
giraffe,30,JPEGImages/giraffe/giraffe_10919.jpg
pig,41,JPEGImages/pig/pig_10669.jpg
hamster,25,JPEGImages/hamster/hamster_10565.jpg
elephant,18,JPEGImages/elephant/elephant_10520.jpg
sheep,22,JPEGImages/sheep/sheep_10675.jpg
giant panda,38,JPEGImages/giant+panda/giant+panda_10637.jpg
polar bear,44,JPEGImages/polar+bear/polar+bear_10474.jpg
giant panda,38,JPEGImages/giant+panda/giant+panda_10588.jpg
elephant,18,JPEGImages/elephant/elephant_10901.jpg
grizzly bear,1,JPEGImages/grizzly+bear/grizzly+bear_10344.jpg
otter,35,JPEGImages/otter/otter_10130.jpg
rat,33,JPEGImages/rat/rat_10246.jpg
otter,35,JPEGImages/otter/otter_10543.jpg
otter,35,JPEGImages/otter/otter_10293.jpg
cow,48,JPEGImages/cow/cow_11166.jpg
gorilla,19,JPEGImages/gorilla/gorilla_10176.jpg
elephant,18,JPEGImages/elephant/elephant_10560.jpg
german shepherd,7,JPEGImages/german+shepherd/german+shepherd_10453.jpg
dolphin,49,JPEGImages/dolphin/dolphin_10612.jpg
sheep,22,JPEGImages/sheep/sheep_10711.jpg
sheep,22,JPEGImages/sheep/sheep_11347.jpg
humpback whale,17,JPEGImages/humpback+whale/humpback+whale_10470.jpg
chihuahua,32,JPEGImages/chihuahua/chihuahua_10428.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10025.jpg
rhinoceros,27,JPEGImages/rhinoceros/rhinoceros_10007.jpg
weasel,34,JPEGImages/weasel/weasel_10205.jpg
squirrel,26,JPEGImages/squirrel/squirrel_10014.jpg
pig,41,JPEGImages/pig/pig_10163.jpg
dalmatian,4,JPEGImages/dalmatian/dalmatian_10148.jpg
chimpanzee,24,JPEGImages/chimpanzee/chimpanzee_10643.jpg
cow,48,JPEGImages/cow/cow_10260.jpg
elephant,18,JPEGImages/elephant/elephant_10918.jpg
pig,41,JPEGImages/pig/pig_10650.jpg
gorilla,19,JPEGImages/gorilla/gorilla_10605.jpg
zebra,37,JPEGImages/zebra/zebra_10485.jpg
seal,23,JPEGImages/seal/seal_10461.jpg
elephant,18,JPEGImages/elephant/elephant_10927.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10387.jpg
hippopotamus,13,JPEGImages/hippopotamus/hippopotamus_10465.jpg
giraffe,30,JPEGImages/giraffe/giraffe_10583.jpg
antelope,0,JPEGImages/antelope/antelope_10329.jpg
cow,48,JPEGImages/cow/cow_10113.jpg
siamese cat,9,JPEGImages/siamese+cat/siamese+cat_10290.jpg
sheep,22,JPEGImages/sheep/sheep_10260.jpg
raccoon,47,JPEGImages/raccoon/raccoon_10280.jpg
weasel,34,JPEGImages/weasel/weasel_10137.jpg
beaver,3,JPEGImages/beaver/beaver_10121.jpg
dolphin,49,JPEGImages/dolphin/dolphin_10667.jpg
elephant,18,JPEGImages/elephant/elephant_10947.jpg
elephant,18,JPEGImages/elephant/elephant_10928.jpg
leopard,14,JPEGImages/leopard/leopard_10189.jpg
rhinoceros,27,JPEGImages/rhinoceros/rhinoceros_10636.jpg
giraffe,30,JPEGImages/giraffe/giraffe_10987.jpg
cow,48,JPEGImages/cow/cow_10103.jpg
deer,39,JPEGImages/deer/deer_11194.jpg
raccoon,47,JPEGImages/raccoon/raccoon_10452.jpg
horse,6,JPEGImages/horse/horse_11080.jpg
tiger,12,JPEGImages/tiger/tiger_10605.jpg
antelope,0,JPEGImages/antelope/antelope_11008.jpg
giraffe,30,JPEGImages/giraffe/giraffe_11080.jpg
squirrel,26,JPEGImages/squirrel/squirrel_10922.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10488.jpg
zebra,37,JPEGImages/zebra/zebra_10152.jpg
grizzly bear,1,JPEGImages/grizzly+bear/grizzly+bear_10424.jpg
grizzly bear,1,JPEGImages/grizzly+bear/grizzly+bear_10565.jpg
humpback whale,17,JPEGImages/humpback+whale/humpback+whale_10119.jpg
polar bear,44,JPEGImages/polar+bear/polar+bear_10831.jpg
sheep,22,JPEGImages/sheep/sheep_10059.jpg
deer,39,JPEGImages/deer/deer_10022.jpg
persian cat,5,JPEGImages/persian+cat/persian+cat_10458.jpg
giant panda,38,JPEGImages/giant+panda/giant+panda_10441.jpg
sheep,22,JPEGImages/sheep/sheep_11252.jpg
fox,21,JPEGImages/fox/fox_10553.jpg
gorilla,19,JPEGImages/gorilla/gorilla_10530.jpg
german shepherd,7,JPEGImages/german+shepherd/german+shepherd_10342.jpg
deer,39,JPEGImages/deer/deer_10970.jpg
dalmatian,4,JPEGImages/dalmatian/dalmatian_10201.jpg
buffalo,36,JPEGImages/buffalo/buffalo_10611.jpg
dolphin,49,JPEGImages/dolphin/dolphin_10024.jpg
wolf,31,JPEGImages/wolf/wolf_10313.jpg
hippopotamus,13,JPEGImages/hippopotamus/hippopotamus_10488.jpg
persian cat,5,JPEGImages/persian+cat/persian+cat_10021.jpg
antelope,0,JPEGImages/antelope/antelope_10448.jpg
rat,33,JPEGImages/rat/rat_10269.jpg
elephant,18,JPEGImages/elephant/elephant_10170.jpg
lion,42,JPEGImages/lion/lion_10859.jpg
killer whale,2,JPEGImages/killer+whale/killer+whale_10176.jpg
skunk,10,JPEGImages/skunk/skunk_10012.jpg
hippopotamus,13,JPEGImages/hippopotamus/hippopotamus_10043.jpg
antelope,0,JPEGImages/antelope/antelope_10192.jpg
hippopotamus,13,JPEGImages/hippopotamus/hippopotamus_10516.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10658.jpg
zebra,37,JPEGImages/zebra/zebra_10811.jpg
deer,39,JPEGImages/deer/deer_10842.jpg
gorilla,19,JPEGImages/gorilla/gorilla_10137.jpg
chimpanzee,24,JPEGImages/chimpanzee/chimpanzee_10368.jpg
otter,35,JPEGImages/otter/otter_10531.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10673.jpg
zebra,37,JPEGImages/zebra/zebra_10076.jpg
collie,45,JPEGImages/collie/collie_10615.jpg
squirrel,26,JPEGImages/squirrel/squirrel_10979.jpg
horse,6,JPEGImages/horse/horse_10700.jpg
gorilla,19,JPEGImages/gorilla/gorilla_10751.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10179.jpg
horse,6,JPEGImages/horse/horse_10217.jpg
giraffe,30,JPEGImages/giraffe/giraffe_10543.jpg
lion,42,JPEGImages/lion/lion_10131.jpg
grizzly bear,1,JPEGImages/grizzly+bear/grizzly+bear_10011.jpg
elephant,18,JPEGImages/elephant/elephant_10537.jpg
polar bear,44,JPEGImages/polar+bear/polar+bear_10539.jpg
tiger,12,JPEGImages/tiger/tiger_10141.jpg
sheep,22,JPEGImages/sheep/sheep_10533.jpg
pig,41,JPEGImages/pig/pig_10246.jpg
lion,42,JPEGImages/lion/lion_10657.jpg
persian cat,5,JPEGImages/persian+cat/persian+cat_10014.jpg
tiger,12,JPEGImages/tiger/tiger_10313.jpg
collie,45,JPEGImages/collie/collie_10065.jpg
elephant,18,JPEGImages/elephant/elephant_10882.jpg
gorilla,19,JPEGImages/gorilla/gorilla_10286.jpg
grizzly bear,1,JPEGImages/grizzly+bear/grizzly+bear_10378.jpg
persian cat,5,JPEGImages/persian+cat/persian+cat_10723.jpg
lion,42,JPEGImages/lion/lion_10025.jpg
gorilla,19,JPEGImages/gorilla/gorilla_10183.jpg
collie,45,JPEGImages/collie/collie_10049.jpg
siamese cat,9,JPEGImages/siamese+cat/siamese+cat_10011.jpg
hamster,25,JPEGImages/hamster/hamster_10485.jpg
dolphin,49,JPEGImages/dolphin/dolphin_10504.jpg
rhinoceros,27,JPEGImages/rhinoceros/rhinoceros_10557.jpg
gorilla,19,JPEGImages/gorilla/gorilla_10598.jpg
hamster,25,JPEGImages/hamster/hamster_10763.jpg
squirrel,26,JPEGImages/squirrel/squirrel_10674.jpg
fox,21,JPEGImages/fox/fox_10252.jpg
elephant,18,JPEGImages/elephant/elephant_10787.jpg
elephant,18,JPEGImages/elephant/elephant_10356.jpg
dalmatian,4,JPEGImages/dalmatian/dalmatian_10314.jpg
leopard,14,JPEGImages/leopard/leopard_10707.jpg
gorilla,19,JPEGImages/gorilla/gorilla_10400.jpg
wolf,31,JPEGImages/wolf/wolf_10093.jpg
squirrel,26,JPEGImages/squirrel/squirrel_10409.jpg
pig,41,JPEGImages/pig/pig_10586.jpg
giraffe,30,JPEGImages/giraffe/giraffe_10063.jpg
german shepherd,7,JPEGImages/german+shepherd/german+shepherd_10530.jpg
dolphin,49,JPEGImages/dolphin/dolphin_10629.jpg
german shepherd,7,JPEGImages/german+shepherd/german+shepherd_10446.jpg
seal,23,JPEGImages/seal/seal_10932.jpg
cow,48,JPEGImages/cow/cow_11300.jpg
humpback whale,17,JPEGImages/humpback+whale/humpback+whale_10267.jpg
leopard,14,JPEGImages/leopard/leopard_10203.jpg
cow,48,JPEGImages/cow/cow_11083.jpg
cow,48,JPEGImages/cow/cow_10454.jpg
lion,42,JPEGImages/lion/lion_10403.jpg
hamster,25,JPEGImages/hamster/hamster_10380.jpg
cow,48,JPEGImages/cow/cow_10660.jpg
zebra,37,JPEGImages/zebra/zebra_11144.jpg
otter,35,JPEGImages/otter/otter_10029.jpg
cow,48,JPEGImages/cow/cow_11245.jpg
humpback whale,17,JPEGImages/humpback+whale/humpback+whale_10185.jpg
